SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT,airport,time,valid,timetoairport
10,1,8,Admin-1 capital,Fort-Liberte,,,0,Fort-Liberte,0,0,,0,0,Haiti,HTI,Haiti,HTI,Nord-Est,HT,,19.665567,-71.84484,4,1,Added missing admin-1 capital. Population from GeoNames.,11465,11465,0,6,6,3725170,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Liberte,P,PPL,10,11465,0,1,America/Port-au-Prince,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CAP,20.386187696639,false, 
10,1,8,Admin-1 capital,Jacmel,,,0,Jacmel,0,0,,0,0,Haiti,HTI,Haiti,HTI,Sud-Est,HT,,18.234999,-72.537003,4,1,Added missing admin-1 capital. Population from GeoNames.,33563,33563,0,7,7,3723779,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacmel,P,PPL,13,33563,0,29,America/Port-au-Prince,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAP,19.636834551112774,true,1.465 
10,1,5,Admin-1 capital,Bilecik,,,0,Bilecik,0,0,,0,0,Turkey,TUR,Turkey,TUR,Bilecik,TR,,40.149999,29.982997,4,1,Added missing admin-1 capital. Population from GeoNames.,40285,40285,0,7,7,750598,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bilecik,P,PPL,11,40285,0,447,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AOE,9.582767132014496,true,1.0725 
10,1,5,Admin-1 capital,Kastamonu,,,0,Kastamonu,0,0,,0,0,Turkey,TUR,Turkey,TUR,Kastamonu,TR,,41.389002,33.783003,4,1,Added missing admin-1 capital. Population from GeoNames.,70402,70402,0,8,8,743882,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kastamonu,P,PPL,37,70402,0,874,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KFS,9.029998244432957,true,0.14944444444444444 
10,1,5,Admin-1 capital,Sakarya,,,0,Sakarya,0,0,,0,0,Turkey,TUR,Turkey,TUR,Sakarya,TR,,40.766661,30.400003,4,1,Added missing admin-1 capital. Population from GeoNames.,286787,286787,0,10,10,752850,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sakarya,P,PPL,54,286787,0,48,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SAW,7.643498110793492,true,1.3972222222222221 
10,1,5,Admin-1 capital,Burdur,,,0,Burdur,0,0,,0,0,Turkey,TUR,Turkey,TUR,Burdur,TR,,37.71666,30.283336,4,1,Added missing admin-1 capital. Population from GeoNames.,66158,66158,0,8,8,320392,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burdur,P,PPL,15,66158,0,937,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ISE,9.290709689128779,true,0.48833333333333334 
10,1,5,Admin-1 capital,Nevsehir,,,0,Nevsehir,0,0,,0,0,Turkey,TUR,Turkey,TUR,Nevsehir,TR,,38.624004,34.723999,4,1,Added missing admin-1 capital. Population from GeoNames.,75527,75527,0,8,8,303831,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevsehir,P,PPL,50,75527,0,1225,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAV,9.52878023400847,true,0.44111111111111106 
10,1,5,Admin-1 capital,Kirsehir,,,0,Kirsehir,0,0,,0,0,Turkey,TUR,Turkey,TUR,Kirsehir,TR,,39.141999,34.171003,4,1,Added missing admin-1 capital. Population from GeoNames.,94336,94336,0,8,8,307515,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirsehir,P,PPL,40,94336,0,1014,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAV,10.192391345119582,true,1.1047222222222222 
10,1,5,Admin-1 capital,Antioch,,,0,Antioch,0,0,,0,0,Turkey,TUR,Turkey,TUR,Hatay,TR,,36.233334,36.116677,4,1,Added missing admin-1 capital. Population from GeoNames.,154803,154803,0,9,9,323779,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antioch,P,PPLA,31,154803,0,68,Europe/Istanbul,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HTY,9.966377007423654,true,0.4072222222222222 
10,1,5,Admin-1 capital,Giresun,,,0,Giresun,0,0,,0,0,Turkey,TUR,Turkey,TUR,Giresun,TR,,40.913001,38.390005,4,1,Added missing admin-1 capital. Population from GeoNames.,98864,98864,0,8,8,746881,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giresun,P,PPL,28,98864,0,-9999,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TZX,13.56803936465095,true,1.9144444444444444 
10,1,5,Admin-1 capital,Sinop,,,0,Sinop,0,0,,0,0,Turkey,TUR,Turkey,TUR,Sinop,TR,,42.022998,35.153001,4,1,Added missing admin-1 capital. Population from GeoNames.,34834,34834,0,7,7,739600,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sinop,P,PPL,57,34834,0,88,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SIC,46.458766358699584,false, 
10,1,5,Admin-1 capital,Bingol,,,0,Bingol,0,0,,0,0,Turkey,TUR,Turkey,TUR,Bingel,TR,,38.885004,40.498003,4,1,Added missing admin-1 capital. Population from GeoNames.,80568,80568,0,8,8,321082,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bingol,P,PPL,12,80568,0,1117,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BGG,12.15971240840755,true,0.3030555555555556 
10,1,5,Admin-1 capital,Tokat,,,0,Tokat,0,0,,0,0,Turkey,TUR,Turkey,TUR,Tokat,TR,,40.305996,36.563005,4,1,Added missing admin-1 capital. Population from GeoNames.,129702,129702,0,9,9,738743,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokat,P,PPL,60,129702,0,705,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VAS,10.822072351971046,true,1.4849999999999999 
10,1,5,Admin-1 capital,Artvin,,,0,Coruh,0,0,,0,0,Turkey,TUR,Turkey,TUR,Artvin,TR,,41.183001,41.817997,4,1,Added missing admin-1 capital.,32272,23527,0,7,7,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUS,13.311680109694615,true,1.541388888888889 
10,1,5,Admin-1 capital,Bitlis,,,0,Bitlis,0,0,,0,0,Turkey,TUR,Turkey,TUR,Bitlis,TR,,38.394,42.122998,4,1,Added missing admin-1 capital. Population from GeoNames.,62811,43109,0,8,7,321025,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bitlis,P,PPLA,13,0,0,1673,Europe/Istanbul,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MSR,13.050243733202658,true,1.038888888888889 
10,1,5,Admin-1 capital,Kalangala,,,0,Kalangala,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kalangala,UG,,-0.308889,32.225,4,0,Added missing admin-1 capital round B. Population from GeoNames.,5200,5200,0,5,5,232571,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kalangala,P,PPLA,36,0,0,1216,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,16.72542976555803,true,3.894722222222222 
10,1,5,Admin-1 capital,Nigde,,,0,Nigde,0,0,,0,0,Turkey,TUR,Turkey,TUR,Nigde,TR,,37.976004,34.694002,4,1,Added missing admin-1 capital. Population from GeoNames.,91039,91039,0,8,8,303827,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nigde,P,PPLA,73,91039,0,1269,Europe/Istanbul,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAV,10.594891345119581,true,1.5072222222222222 
10,1,5,Admin-1 capital,Yozgat,,,0,Yozgat,0,0,,0,0,Turkey,TUR,Turkey,TUR,Yozgat,TR,,39.817998,34.814997,4,1,Added missing admin-1 capital. Population from GeoNames.,87881,87881,0,8,8,296562,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yozgat,P,PPL,66,87881,0,1297,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NAV,11.854613567341804,true,2.766944444444445 
10,1,5,Admin-1 capital,Gumushane,,,0,Gumushane,0,0,,0,0,Turkey,TUR,Turkey,TUR,GUm,TR,,40.464,39.484,4,1,Added missing admin-1 capital. Population from GeoNames.,32250,32250,0,7,7,746425,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gumushane,P,PPL,69,32250,0,1289,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TZX,13.742761586873172,true,2.0891666666666664 
10,1,5,Admin-1 capital,Siirt,,,0,Siirt,0,0,,0,0,Turkey,TUR,Turkey,TUR,Siirt,TR,,37.944,41.932999,4,1,Added missing admin-1 capital. Population from GeoNames.,114034,114034,0,9,9,300822,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Siirt,P,PPLA,74,114034,0,866,Europe/Istanbul,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BAL,13.22558003376284,true,1.2425 
10,1,5,Admin-1 capital,Tunceli,,,0,Tunceli,0,0,,0,0,Turkey,TUR,Turkey,TUR,Tunceli,TR,,39.1167,39.533302,4,1,Added missing admin-1 capital. Population from GeoNames.,29062,29062,0,7,7,298846,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tunceli,P,PPL,62,29062,0,1087,Europe/Istanbul,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EZS,13.403912467790393,true,1.713611111111111 
10,1,5,Admin-1 capital,Kumi,,,0,Kumi,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kumi,UG,,1.460833,33.936111,4,0,Added missing admin-1 capital round B. Population from GeoNames.,13000,13000,0,6,6,230584,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kumi,P,PPLA,46,0,0,1148,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KTL,24.036962327114196,true,3.301111111111111 
10,1,5,Admin-1 capital,Kaberamaido,,,0,Kaberamaido,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kaberamaido,UG,,1.738889,33.159444,4,0,Added missing admin-1 capital round B. Population from GeoNames.,3400,3400,0,4,4,233019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kaberamaido,P,PPLA,80,0,0,1050,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAF,20.083577643868153,true,4.794722222222222 
10,1,5,Admin-1 capital,Kayunga,,,0,Kayunga,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kayunga,UG,,0.7025,32.888611,4,0,Added missing admin-1 capital round B. Population from GeoNames.,21704,21704,0,7,7,231696,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kayunga,P,PPLA,83,21704,0,1063,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,14.65654087666914,true,1.8258333333333332 
10,1,5,Admin-1 capital,Iganga,,,0,Iganga,0,0,,0,0,Uganda,UGA,Uganda,UGA,Iganga,UG,,0.609167,33.468611,4,0,Added missing admin-1 capital round B. Population from GeoNames.,45024,45024,0,7,7,233275,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iganga,P,PPLA,78,45024,0,1082,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,14.942929765558029,true,2.1122222222222224 
10,1,5,Admin-1 capital,Kamuli,,,0,Kamuli,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kamuli,UG,,0.947222,33.119722,4,0,Added missing admin-1 capital round B. Population from GeoNames.,12764,12764,0,6,6,232397,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kamuli,P,PPLA,38,12764,0,1127,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,15.472096432224696,true,2.641388888888889 
10,1,5,Admin-1 capital,Pallisa,,,0,Pallisa,0,0,,0,0,Uganda,UGA,Uganda,UGA,Pallisa,UG,,1.145,33.709444,4,0,Added missing admin-1 capital round B. Population from GeoNames.,30745,30745,0,7,7,226823,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pallisa,P,PPLA,60,30745,0,1043,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KTL,24.07862899378086,true,3.3427777777777776 
10,1,5,Admin-1 capital,Mpigi,,,0,Mpigi,0,0,,0,0,Uganda,UGA,Uganda,UGA,Mpigi,UG,,0.225,32.313611,4,0,Added missing admin-1 capital round B. Population from GeoNames.,11082,11082,0,6,6,229024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mpigi,P,PPLA,89,11082,0,1217,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,13.748763098891363,true,0.9180555555555556 
10,1,5,Admin-1 capital,Adjumani,,,0,Adjumani,0,0,,0,0,Uganda,UGA,Uganda,UGA,Adjumani,UG,,3.361389,31.809722,4,0,Added missing admin-1 capital round B. Population from GeoNames.,34700,34700,0,7,7,235489,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adjumani,P,PPLA,65,0,0,762,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,RUA,18.990714720249407,true,3.5349999999999997 
10,1,5,Admin-1 capital,Nebbi,,,0,Nebbi,0,0,,0,0,Uganda,UGA,Uganda,UGA,Nebbi,UG,,2.475833,31.1025,4,0,Added missing admin-1 capital round B. Population from GeoNames.,30354,30354,0,7,7,227904,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebbi,P,PPLA,58,30354,0,1002,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAF,16.809410977201487,true,1.5205555555555557 
10,1,5,Admin-1 capital,Nakasongola,,,0,Nakasongola,0,0,,0,0,Uganda,UGA,Uganda,UGA,Nakasongola,UG,,1.308889,32.456389,4,0,Added missing admin-1 capital round B. Population from GeoNames.,6921,6921,0,5,5,228418,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakasongola,P,PPLA,73,6921,0,1130,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,15.098207543335807,true,2.2675 
10,1,5,Admin-1 capital,Kiboga,,,0,Kiboga,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kiboga,UG,,0.916111,31.774167,4,0,Added missing admin-1 capital round B. Population from GeoNames.,14512,14512,0,6,6,231550,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiboga,P,PPLA,42,14512,0,1159,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,15.283763098891363,true,2.4530555555555558 
10,1,5,Admin-1 region capital,Bombo,,,0,Bombo,0,0,,0,0,Uganda,UGA,Uganda,UGA,Bamunanika,UG,,0.583299,32.5333,4,1,Added missing admin-1 capital. Changed feature to Admin-0 region capital.,75000,21000,0,8,7,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EBB,13.931818654446918,true,1.1011111111111112 
10,1,5,Admin-1 capital,Masindi,,,0,Masindi,0,0,,0,0,Uganda,UGA,Uganda,UGA,Masindi,UG,,1.674444,31.715,4,0,Added missing admin-1 capital round B. Population from GeoNames.,31486,31486,0,7,7,229362,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Masindi,P,PPLA,50,31486,0,1227,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PAF,17.785799866090375,true,2.4969444444444444 
10,1,5,Admin-1 region capital,Fort Portal,,,0,Fort Portal,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kabarole,UG,,0.671004,30.275002,4,1,Added missing admin-1 capital. Changed feature to Admin-0 region capital. Population from GeoNames.,42670,42670,0,7,7,233476,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Portal,P,PPLA,79,42670,0,1535,Africa/Kampala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUX,30.582453956950935,true,6.711666666666667 
10,1,5,Admin-1 capital,Sironko,,,0,Sironko,0,0,,0,0,Uganda,UGA,Uganda,UGA,Budadiri,UG,,1.25,34.3,4,0,Added missing admin-1 capital round B. Population from GeoNames.,14100,14100,0,6,6,448228,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sironko,P,PPLA,94,0,0,1477,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KTL,23.84640677155864,true,3.1105555555555555 
10,1,5,Admin-1 capital,Kibale,,,0,Kibale,0,0,,0,0,Uganda,UGA,Uganda,UGA,Kibale,UG,,0.8,31.066667,4,0,Added missing admin-1 capital round B. Population from GeoNames.,5200,5200,0,5,5,231617,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kibale,P,PPLA,41,5200,0,1413,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUX,32.88328729028427,true,9.0125 
10,1,5,Admin-1 capital,Busia,,,0,Busia,0,0,,0,0,Uganda,UGA,Uganda,UGA,Busia,UG,,0.454444,34.075833,4,0,Added missing admin-1 capital round B. Population from GeoNames.,47100,47100,0,7,7,234077,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Busia,P,PPLA,67,0,0,1198,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KIS,17.396957289230357,true,1.5263888888888888 
10,1,5,Admin-1 capital,Katakwi,,,0,Katakwi,0,0,,0,0,Uganda,UGA,Uganda,UGA,Usuk,UG,,1.891111,33.966111,4,0,Added missing admin-1 capital round B. Population from GeoNames.,8400,8400,0,5,5,231947,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Katakwi,P,PPLA,69,0,0,1107,Africa/Kampala,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KTL,25.338628993780862,true,4.602777777777778 
10,1,6,Admin-1 capital,Veszprem,,,0,Veszprem,0,0,,0,0,Hungary,HUN,Hungary,HUN,Veszprym,HU,,47.090997,17.911,4,1,Added missing admin-1 capital. Population from GeoNames.,62023,62023,0,8,8,3042929,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veszprem,P,PPLA,23,62023,0,269,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUD,6.008315947985804,true,1.5341666666666667 
10,1,6,Admin-1 capital,Zalaegerszeg,,,0,Zalaegerszeg,0,0,,0,0,Hungary,HUN,Hungary,HUN,Zala,HU,,46.844001,16.84,4,1,Added missing admin-1 capital. Population from GeoNames.,61898,61898,0,8,8,3042638,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zalaegerszeg,P,PPLA,24,61898,0,167,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GRZ,7.9411314170212925,true,1.856388888888889 
10,1,6,Admin-1 capital,Tatabanya,,,0,Tatabanya,0,0,,0,0,Hungary,HUN,Hungary,HUN,Kom,HU,,47.549997,18.433,4,1,Added missing admin-1 capital. Population from GeoNames.,70541,70541,0,8,8,3044082,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tatabanya,P,PPLA,12,70541,0,157,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUD,5.466371503541359,true,0.9922222222222222 
10,1,6,Admin-1 capital,Szekszard,,,0,Szekszard,0,0,,0,0,Hungary,HUN,Hungary,HUN,Tolna,HU,,46.343997,18.712999,4,1,Added missing admin-1 capital. Population from GeoNames.,34174,34174,0,7,7,3044760,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szekszard,P,PPLA,21,34174,0,84,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OSI,6.314544018855546,true,1.713611111111111 
10,1,6,Admin-1 capital,Salgotarjan,,,0,Salgotarjan,0,0,,0,0,Hungary,HUN,Hungary,HUN,NUgrad,HU,,48.105,19.826002,4,1,Added missing admin-1 capital. Population from GeoNames.,39640,39640,0,7,7,3045643,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salgotarjan,P,PPLA,14,39640,0,298,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUD,6.0541492813191375,true,1.5799999999999998 
10,1,6,Admin-1 capital,Bekescsaba,,,0,Bekescsaba,0,0,,0,0,Hungary,HUN,Hungary,HUN,BUk,HU,,46.672002,21.101005,4,1,Added missing admin-1 capital. Population from GeoNames.,65206,65206,0,8,8,722437,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bekescsaba,P,PPLA,3,65206,0,90,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ARW,7.133635919091746,false, 
10,1,6,Admin-1 capital,Eger,,,0,Eger,0,0,,0,0,Hungary,HUN,Hungary,HUN,Heves,HU,,47.895003,20.383003,4,1,Added missing admin-1 capital. Population from GeoNames.,56647,56647,0,8,8,721239,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eger,P,PPLA,11,56647,0,169,Europe/Budapest,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BUD,6.019149281319137,true,1.5450000000000002 
