valid,lat,lon,name,adm,airport,allairport,alltime,nonairport,nontime,oneairport,onetime,twoairport,twotime,time
true,-29.152998,27.753004,Teyateyaneng,LSO,,MSU,,JNB,,MSU,,HLA,,22.765643041318516 
true,-28.878003,28.055998,Hlotse,LSO,,MSU,,JNB,,MSU,,HLA,,23.604143041318515 
true,-29.291004,29.078002,Mokhotlong,LSO,,PZB,,JNB,,PZB,,HLA,,26.142797412950188 
true,-28.749996,28.250002,Butha-Buthe,LSO,,MSU,,JNB,,MSU,,HLA,,24.060337485762957 
true,13.508001,-88.867998,Zacatecoluca,SLV,,SAL,,CUN,,SAL,,LCE,,21.10952507476702 
true,13.331997,-87.839001,LaUnion,SLV,,TGU,,CUN,,TGU,,LCE,,22.981940813189418 
true,13.699998,-88.100001,SanFranciscoGotera,SLV,,TGU,,CUN,,TGU,,LCE,,23.196246368744973 
true,13.919004,-89.845002,Ahuachapan,SLV,,SAL,,CUN,,SAL,,TAP,,22.46977507476702 
true,13.716702,-88.933302,Cojutepeque,SLV,,SAL,,CUN,,SAL,,LCE,,21.54108063032258 
true,13.673997,-89.289998,NuevaSanSalvador,SLV,,SAL,,CUN,,SAL,,PLJ,,21.419580630322578 
true,13.641003,-88.785,SanVicente,SLV,,SAL,,CUN,,SAL,,LCE,,21.46641396365591 
true,13.346001,-88.432002,Usulutan,SLV,,SAL,,CUN,,SAL,,LCE,,22.006747296989243 
true,14.072004,-89.093996,Chalatenango,SLV,,SAL,,CUN,,SAL,,PLJ,,22.165941741433688 
true,18.442998,-78.179004,Lucea,JAM,,MBJ,,MBJ,,CYB,,LYB,,17.312175615788938 
true,18.033003,-77.499999,Mandeville,JAM,,MBJ,,MBJ,,CYB,,SCU,,18.36062006023338 
true,18.030996,-77.851997,BlackRiver,JAM,,MBJ,,MBJ,,CYB,,LYB,,17.758564504677825 
true,18.479583,-77.65605,Falmouth,JAM,,MBJ,,MBJ,,CYB,,SCU,,17.082397838011158 
true,18.163998,-77.948001,Savanna-la-Mar,JAM,,MBJ,,MBJ,,CYB,,LYB,,17.52900894912227 
true,18.159003,-76.380003,PortAntonio,JAM,,KIN,,KIN,,GAO,,SCU,,18.643171692688902 
true,18.432639,-77.199525,St. Ann'sBay,JAM,,KIN,,KIN,,HOG,,SCU,,18.306616137133346 
true,18.377001,-76.899995,PortMaria,JAM,,KIN,,KIN,,GAO,,SCU,,17.980227248244457 
true,18.0333,-76.799997,HalfWayTree,JAM,,KIN,,KIN,,GAO,,SCU,,16.96181058157779 
true,17.891001,-76.329,PortMorant,JAM,,KIN,,KIN,,GAO,,SCU,,17.669782803800015 
true,19.504998,-71.344989,Sabaneta,DOM,,STI,,PUJ,,POP,,STI,,20.23270597010243 
true,19.551996,-71.074997,Mao,DOM,,STI,,PUJ,,POP,,STI,,19.535039303435763 
true,19.059003,-70.152003,Cotui,DOM,,AZS,,PUJ,,SDQ,,AZS,,19.217394087508993 
true,1.449999,10.566703,Evinayong,GNQ,,BSG,,ABV,,NSI,,BSG,,19.691509613802936 
true,3.449997,8.550001,Luba,GNQ,,SSG,,ABV,,SSG,,BSG,,15.812691914831694 
true,43.727222,15.905833,Sibenik,HRV,,SPU,,SPU,,BWK,,PNL,,7.421511868559943 
true,30.591999,30.899997,ShibinelKom,EGY,,CAI,,CAI,,HBE,,SDV,,11.30743224774809 
true,30.466665,31.183336,Benha,EGY,,CAI,,CAI,,HBE,,SDV,,10.746598914414758 
true,30.583332,31.51666,Zagazig,EGY,,CAI,,CAI,,HBE,,SDV,,10.722237803303647 
true,31.109004,30.935998,KafrelSheikh,EGY,,CAI,,CAI,,HBE,,SDV,,11.830765581081424 
true,11.104002,42.372001,Dikhil,DJI,,JIB,,ADD,,JIB,,DIR,,17.563910030304672 
true,11.783304,42.900003,Tadjoura,DJI,,JIB,,ADD,,JIB,,DIR,,18.701493363638008 
true,58.943056,23.541389,Haapsalu,EST,,TLL,,TLL,,URE,,KLR,,8.637881849482106 
true,29.33334,47.999998,Hawalli,KWT,,KWI,,KWI,,BSR,,MRX,,12.191554217230014 
true,-0.756999,28.528003,Buluko,COD,,GOM,,EBB,,KGL,,KME,,22.85827281304877 
true,-11.9,33.6,Mzimba,MWI,,LLW,,,,LLW,,CIP,,23.111556371874034 
true,-14.966667,35.516667,Machinga,MWI,,BLZ,,,,BLZ,,VXC,,22.461837330089963 
true,-14.366667,34.333333,Dedza,MWI,,LLW,,,,LLW,,VXC,,21.291778594096257 
true,-13.8,32.9,Mchinji,MWI,,CIP,,,,LLW,,CIP,,21.593445260762923 
true,-14.816667,34.633333,Ntcheu,MWI,,BLZ,,,,BLZ,,TET,,21.84150399675663 
true,-15.7,35.183333,Chiradzulu,MWI,,BLZ,,,,BLZ,,TET,,20.77889288564552 
true,-16.916667,35.266667,Nsanje,MWI,,BLZ,,,,BLZ,,TET,,22.616142885645516 
true,-15.616667,34.516667,Mwanza,MWI,,BLZ,,,,BLZ,,TET,,21.224142885645517 
true,-16.033333,35.5,Mulanje,MWI,,BLZ,,,,BLZ,,TET,,21.27150399675663 
true,15.102999,-90.314001,Salama,GTM,,GUA,,CUN,,GUA,,FRS,,23.078950010199925 
true,14.537097,-91.677015,Retalhuleu,GTM,,TAP,,CUN,,GUA,,TAP,,23.30828334353326 
true,14.966001,-91.8,SanMarcos,GTM,,TAP,,CUN,,GUA,,TAP,,24.49137264844474 
true,14.566698,-90.733302,AntiguaGuatemala,GTM,,GUA,,CUN,,GUA,,TAP,,21.27603334353326 
true,14.661999,-90.819999,Chimaltenango,GTM,,GUA,,CUN,,GUA,,TAP,,21.474394454644372 
true,14.772996,-91.182996,Solola,GTM,,GUA,,CUN,,GUA,,TAP,,22.826366676866595 
true,14.913999,-91.358001,Totonicapan,GTM,,GUA,,CUN,,GUA,,TAP,,23.553005565755484 
true,14.85,-90.016704,ElProgreso,GTM,,GUA,,CUN,,GUA,,FRS,,22.169116676866594 
true,14.279004,-90.297999,Cuilapa,GTM,,GUA,,CUN,,GUA,,TAP,,21.598227787977706 
true,14.796999,-89.543997,Chiquimula,GTM,,GUA,,CUN,,GUA,,PLJ,,23.30700556575548 
true,14.633001,-89.989002,Jalapa,GTM,,GUA,,CUN,,GUA,,FRS,,22.501477787977706 
true,19.790217,-70.690247,PuertoPlata,DOM,,POP,,PUJ,,POP,,STI,,18.19898374788021 
true,14.972004,-89.529003,Zacapa,GTM,,GUA,,CUN,,GUA,,PLJ,,22.989588899088815 
true,19.396998,-70.523001,Moca,DOM,,STI,,PUJ,,POP,,STI,,19.203539303435765 
true,18.493002,-71.850996,Jimani,DOM,,PAP,,PUJ,,POP,,PAP,,21.065112328890553 
true,19.383003,-70.416701,Salcedo,DOM,,STI,,PUJ,,POP,,STI,,19.45231708121354 
true,19.548,-71.704998,Dajabon,DOM,,CAP,,PUJ,,POP,,STI,,21.02720597010243 
true,18.875997,-71.706995,Comendador,DOM,,PAP,,PUJ,,POP,,PAP,,21.315144087508994 
true,18.037998,-71.740998,Pedernales,DOM,,PAP,,PUJ,,SDQ,,PAP,,22.61761630973122 
true,18.453996,-70.729002,Azua,DOM,,JBQ,,PUJ,,SDQ,,STI,,19.213394087508995 
true,18.279999,-70.331003,Bani,DOM,,JBQ,,PUJ,,SDQ,,AZS,,18.409866309731218 
true,18.942003,-70.408998,Bonao,DOM,,STI,,PUJ,,POP,,STI,,18.78869964306455 
true,18.764001,-69.256997,HatoMayor,DOM,,LRM,,PUJ,,SDQ,,LRM,,17.075532976397884 
true,18.807003,-69.784002,MontePlata,DOM,,JBQ,,PUJ,,SDQ,,AZS,,18.29406075417566 
true,19.376001,-69.847001,Nagua,DOM,,AZS,,PUJ,,POP,,AZS,,19.704511525657985 
true,19.212003,-69.332004,Samana,DOM,,AZS,,PUJ,,SDQ,,AZS,,20.264005198620104 
true,18.415998,-70.109001,SanCristobal,DOM,,JBQ,,PUJ,,SDQ,,AZS,,18.055505198620104 
true,18.764001,-69.035003,ElSeibo,DOM,,LRM,,PUJ,,SDQ,,LRM,,16.69447742084233 
true,18.615996,-68.707997,Higuey,DOM,,LRM,,PUJ,,SDQ,,LRM,,16.094977420842326 
true,13.551003,-14.767002,Georgetown,GMB,,ZIG,,FNA,,BJL,,ZIG,,17.846288355816785 
true,13.310001,-14.222996,BasseSantaSu,GMB,,OXB,,FNA,,OXB,,ZIG,,19.787616207359612 
true,13.377312,-15.678566,MansaKonko,GMB,,BJL,,FNA,,BJL,,ZIG,,15.978760578039008 
true,13.493997,-16.094996,Kerewan,GMB,,BJL,,FNA,,BJL,,ZIG,,15.121010578039009 
true,2.152998,11.330002,Ebebiyin,GAB,,BSG,,ABV,,NSI,,BSG,,19.09986460904908 
true,7.335999,-2.336003,Sunyani,GHA,,NYI,,ACC,,NYI,,BOY,,15.104121553575395 
true,-4.164003,13.554,Madingou,COG,,BZV,,LAD,,BZV,,POG,,21.699681537139927 
true,58.363889,25.59,Viljandi,EST,,TAY,,TLL,,TAY,,KLR,,9.123992960593217 
true,-2.856996,11.026998,Tchibanga,GAB,,PNR,,LAD,,PNR,,POG,,27.147018498526883 
true,38.898999,22.434004,Lamia,GRC,,VOL,,PVK,,VOL,,JIK,,11.02417574356141 
true,41.133303,25.416703,Komatini,GRC,,AXD,,PDV,,AXD,,CKZ,,10.186782630705602 
true,40.381002,23.453001,Polygyros,GRC,,SKG,,SKG,,KVA,,CKZ,,8.413310901648844 
true,33.833304,35.533297,B'abda,LBN,,BEY,,BEY,,ECN,,HFA,,9.979649507648585 
true,60.096996,19.949004,Mariehamn,ALD,,MHQ,,ARN,,MHQ,,TYF,,8.790702582086011 
true,31.9167,34.866703,Ramla,ISR,,TLV,,TLV,,VDA,,SDV,,10.193398671077844 
true,60.996996,24.472,Hameenlinna,FIN,,TMP,,TMP,,TKU,,KOK,,7.967834546735803 
true,60.876,26.709004,Kouvola,FIN,,LPP,,HEL,,LPP,,KOK,,8.622183398953876 
true,61.689996,27.285003,Mikkeli,FIN,,LPP,,TMP,,LPP,,KOK,,10.396834546735803 
true,20.950002,101.416699,LouangNamtha,LAO,,LXG,,BKK,,JHG,,LPQ,,24.921851942390898 
true,20.2775,100.412778,BanHouayxay,LAO,,THL,,BKK,,JHG,,THL,,25.94728218660072 
true,14.8833,105.866704,Champasak,LAO,,PKZ,,BKK,,UBP,,PXU,,27.670143932402873 
true,15.715998,106.426999,Saravan,LAO,,PKZ,,BKK,,UBP,,HUI,,28.87883837684732 
true,20.416698,104.033305,XamNua,LAO,,XKH,,BKK,,HAN,,DIN,,27.687328747143887 
true,21.683304,102.099997,Phongsali,LAO,,DIN,,BKK,,JHG,,DIN,,25.590907497946453 
true,14.807997,106.839001,Attapu,LAO,,PKZ,,BKK,,UBP,,PXU,,28.467800830470672 
true,-4.356,14.761999,Kinkala,COG,,BZV,,LAD,,BZV,,MDK,,17.916292648251037 
true,54.25,-6.966667,Muineachan,IRL,,BFS,,BFS,,CFN,,CEG,,6.040903211268327 
true,33.383304,35.450002,NabatiyeetTahta,LBN,,BEY,,BEY,,ECN,,HFA,,10.80120506320414 
true,55.709001,9.534996,Vejle,DNK,,BLL,,BLL,,EBJ,,AGH,,5.726249088707978 
true,55.933299,12.316699,Hillerod,DNK,,CPH,,CPH,,KID,,AGH,,6.350608163858431 
true,55.432998,11.566702,Soro,DNK,,CPH,,CPH,,SGD,,AGH,,6.5108581638584315 
true,12.084003,-12.301001,Mali,GIN,,CKY,,FNA,,CKY,,ZIG,,21.44851549202006 
true,11.439999,-11.670002,Tongue,GIN,,CKY,,FNA,,CKY,,ZIG,,20.504348825353393 
true,10.653003,-9.891999,Kouroussa,GIN,,BKO,,FNA,,BKO,,BOY,,19.04800492987807 
true,11.079999,-12.401001,Pita,GIN,,CKY,,FNA,,CKY,,ZIG,,18.599682158686726 
true,10.656,-12.272004,Dalaba,GIN,,CKY,,FNA,,CKY,,ZIG,,18.040098825353393 
true,10.185003,-14.042996,Boffa,GIN,,CKY,,FNA,,CKY,,ZIG,,15.91001549202006 
true,12.480003,-13.295996,Koundara,GIN,,OXB,,FNA,,OXB,,ZIG,,19.083088429581835 
true,11.754,-13.212998,Gaoual,GIN,,CKY,,FNA,,CKY,,ZIG,,20.405848825353395 
true,10.905003,-13.042998,Telimele,GIN,,CKY,,FNA,,CKY,,ZIG,,17.612737714242282 
true,9.430002,-13.097997,Forecariah,GIN,,CKY,,FNA,,CKY,,ZIG,,14.400773304019115 
true,8.686998,-8.657,Beyla,GIN,,ROB,,FNA,,ROB,,BOY,,21.506491231851484 
true,8.553996,-10.151,Gueckedou,GIN,,ROB,,FNA,,ROB,,BOY,,19.653162192908006 
true,11.298996,-10.726001,Dinguiraye,GIN,,BKO,,FNA,,BKO,,ZIG,,20.990143818766956 
true,10.747998,-11.108996,Dabola,GIN,,CKY,,FNA,,CKY,,ZIG,,19.165376603131172 
true,6.977997,-5.748002,Bouafle,CIV,,ABJ,,ACC,,ABJ,,BOY,,18.87883136234703 
true,5.839002,-5.360003,Divo,CIV,,ABJ,,ACC,,ABJ,,BOY,,17.629609140124806 
true,6.552,-5.019002,Toumodi,CIV,,ABJ,,ACC,,ABJ,,BOY,,17.466359140124805 
true,5.466699,-3.200004,Aboisso,CIV,,ABJ,,ACC,,ABJ,,COO,,16.228331362347028 
true,15.033303,-91.133298,SantaCruzDelQuiche,GTM,,GUA,,CUN,,GUA,,TAP,,23.165811121311037 
true,8.28,-7.684002,Touba,CIV,,ROB,,FNA,,ROB,,BOY,,22.375407898518155 
true,4.155003,9.231004,Buea,CMR,,DLA,,ABV,,DLA,,BSG,,19.639511402080714 
true,41.518998,19.797004,Kruje,ALB,,TIA,,TIA,,KSO,,CKZ,,7.606032730594544 
true,40.730004,19.573003,Fier,ALB,,TIA,,TIA,,KSO,,CKZ,,8.584171619483433 
true,40.940001,19.716003,Lushnje,ALB,,TIA,,TIA,,KSO,,CKZ,,8.267532730594544 
true,42.033303,19.883304,Puke,ALB,,TGD,,TGD,,KSO,,CKZ,,9.081280613601274 
true,42.3333,20.083303,BajramCurri,ALB,,TGD,,TGD,,OMO,,CKZ,,10.868613946934607 
true,42.083001,20.433997,Kukes,ALB,,PRN,,PRN,,KSO,,CKZ,,8.333139133699316 
true,39.877002,19.999999,Sarande,ALB,,CFU,,CFU,,IOA,,CKZ,,9.604097491581406 
true,40.333302,20.683297,Erseke,ALB,,KSO,,CFU,,KSO,,CKZ,,12.019569713803627 
true,40.899996,20.664001,Pogradec,ALB,,KSO,,TIA,,KSO,,CKZ,,9.451921619483432 
true,40.616676,20.766664,Korce,ALB,,KSO,,TIA,,KSO,,CKZ,,10.074366063927876 
true,40.709997,19.972,Berat,ALB,,TIA,,TIA,,KSO,,CKZ,,8.899004952816766 
true,40.516704,20.233297,Corovode,ALB,,KSO,,CFU,,KSO,,CKZ,,12.76154193602585 
true,40.866696,20.199997,Gramsh,ALB,,TIA,,TIA,,KSO,,CKZ,,8.890754952816765 
true,41.200002,20.366704,Librazhd,ALB,,TIA,,TIA,,KSO,,CKZ,,8.740727175038987 
true,40.283298,20.033299,Tepelene,ALB,,CFU,,CFU,,IOA,,CKZ,,10.874514158248072 
true,40.233996,20.351998,Permet,ALB,,IOA,,CFU,,IOA,,CKZ,,11.417847491581405 
true,40.078998,20.149003,Gjirokaster,ALB,,CFU,,CFU,,IOA,,CKZ,,10.526875269359184 
true,41.683302,20.433303,Peshkopi,ALB,,TIA,,TIA,,KSO,,CKZ,,9.694310508372322 
true,41.625999,20.016001,Burrel,ALB,,TIA,,TIA,,KSO,,CKZ,,8.459699397261211 
true,41.787999,19.654003,Lezhe,ALB,,TIA,,TIA,,KSO,,CKZ,,7.949421619483433 
true,41.783301,19.816705,Rreshen,ALB,,TIA,,TIA,,KSO,,CKZ,,7.955616063927877 
true,40.301667,44.359167,Ashtarak,ARM,,EVN,,GYD,,EVN,,IGD,,12.493961310943591 
true,50.445999,3.939004,Mons,BEL,,CRL,,BRU,,CRL,,LGG,,3.8522222222222227 
true,50.964003,5.483998,Hasselt,BEL,,MST,,EIN,,CRL,,MST,,4.8655 
true,40.875556,45.149167,Ijevan,ARM,,TBS,,GYD,,KVD,,TBS,,16.374000884955155 
true,39.953889,44.550556,Artashat,ARM,,EVN,,GYD,,EVN,,IGD,,12.596877977610259 
true,40.358889,45.126667,Gavarr,ARM,,EVN,,GYD,,EVN,,IGD,,13.591877977610258 
true,40.565556,45.816111,Gadabay,AZE,,KVD,,GYD,,KVD,,TBS,,13.9159453293996 
true,40.610278,46.789722,Goranboy,AZE,,KVD,,GYD,,KVD,,TBS,,13.48380644051071 
true,40.992222,45.628889,Tovuz,AZE,,KVD,,GYD,,KVD,,TBS,,13.617834218288488 
true,40.905278,45.556389,Agdam,AZE,,KVD,,GYD,,KVD,,TBS,,13.925084218288488 
true,40.981389,47.845833,Qabala,AZE,,GBB,,GYD,,GBB,,MCX,,13.478208455699221 
true,41.070833,47.458333,Oguz,AZE,,GBB,,GYD,,GBB,,MCX,,13.950069566810331 
true,39.761111,45.333333,Yeghegnadzor,ARM,,NAJ,,GYD,,NAJ,,IGD,,17.250129388287007 
true,34.983,63.1333,Qaleh-yeNow,AFG,,HEA,,ASB,,MHD,,HEA,,20.06775846435731 
true,34.516701,65.250001,Chaghcharan,AFG,,HEA,,ASB,,MZR,,HEA,,21.325980686579534 
true,31.582998,64.36,LashkarGah,AFG,,KDH,,KHI,,PJG,,KDH,,20.26347924596114 
true,31.112001,61.886998,Zaranj,AFG,,ZAH,,ASB,,PJG,,HEA,,23.25999990163435 
true,32.633298,65.866699,TarinKowt,AFG,,KDH,,ISB,,KBL,,KDH,,20.958173690405584 
true,32.85,68.416705,ZarehSharan,AFG,,PZH,,ISB,,KBL,,KDH,,18.37167991649762 
true,34.866,71.150005,Asadabad,AFG,,PEW,,ISB,,KBL,,PEW,,19.065263249830952 
true,36.729999,69.540004,Taloqan,AFG,,TJU,,ISB,,TJU,,DYU,,20.542135353771325 
true,35.016696,69.333301,Mahmud-EEraqi,AFG,,KBL,,ISB,,KBL,,PEW,,16.81029102760873 
true,34.65,70.166701,MehtarLam,AFG,,KBL,,ISB,,KBL,,PEW,,17.75104102760873 
true,33.966702,68.966704,BarakiBarak,AFG,,KBL,,ISB,,KBL,,PEW,,17.072263249830954 
true,36.261,68.040001,Aybak,AFG,,MZR,,ISB,,MZR,,DYU,,17.142777888021854 
true,34.450002,68.799997,MaydaShahr,AFG,,KBL,,ISB,,KBL,,PEW,,16.547846583164286 
true,11.451996,104.518999,KampongSpoe,KHM,,PNH,,BKK,,PNH,,KOS,,23.33937327382302 
true,11.484,105.324004,PreyVeng,KHM,,PNH,,BKK,,PNH,,VCA,,24.467623273823023 
true,12.711996,104.888998,KampongThum,KHM,,PNH,,BKK,,PNH,,KOS,,25.357262162711912 
true,13.816701,104.966704,PhnumTbengMeanchey,KHM,,REP,,BKK,,REP,,PXU,,25.71826088909042 
true,13.523004,105.974002,StoengTreng,KHM,,PKZ,,BKK,,UBP,,PXU,,29.27063987390055 
true,12.449997,107.2,Senmonorom,KHM,,BMV,,BKK,,SGN,,BMV,,27.00959139829452 
true,13.507002,106.981003,Lumphat,KHM,,PXU,,BKK,,CXR,,PXU,,27.683800830470673 
true,11.079999,105.801004,SvayRieng,KHM,,SGN,,BKK,,SGN,,VCA,,24.720508064961187 
true,36.821997,5.766004,Jijel,DZA,,BJA,,ALG,,BJA,,PNL,,10.257515245576585 
true,6.615,1.715004,Lokossa,BEN,,LFW,,LOS,,LFW,,COO,,15.738313629487555 
true,12.054996,0.360999,FadaNgourma,BFA,,OUA,,LOS,,OUA,,BOY,,16.910156996638356 
true,36.800001,4.033333,Tizi-Ouzou,DZA,,ALG,,ALG,,BJA,,ELG,,8.132344600498062 
true,35.700003,4.545001,M'sila,DZA,,QSF,,ALG,,QSF,,ELG,,9.477261267164728 
true,36.466002,7.427997,Guelma,DZA,,AAE,,TUN,,AAE,,PNL,,9.95915855221064 
true,36.059004,4.629996,BordjBouArreridj,DZA,,QSF,,ALG,,QSF,,ELG,,8.709344600498062 
true,35.849997,7.149997,OumelBouaghi,DZA,,CZL,,NBE,,CZL,,PNL,,10.128367743694481 
true,12.468996,106.023997,Kracheh,KHM,,PNH,,BKK,,PNH,,BMV,,26.864206607156355 
true,43.137999,24.719005,Lovec,BGR,,SOF,,SOF,,KVA,,TEQ,,9.45818424616929 
true,43.414002,23.237002,Montana,BGR,,SOF,,SOF,,SBZ,,CKZ,,9.46043424616929 
true,43.533999,26.535997,Razgrad,BGR,,VAR,,VAR,,CND,,TEQ,,9.30853962162663 
true,49.683303,5.8167,Arlon,BEL,,LUX,,LUX,,ETZ,,LGG,,5.295386516213725 
true,47.516697,9.766702,Bregenz,AUT,,ACH,,FMM,,ACH,,LGG,,6.500060198546682 
true,47.833299,16.533297,Eisenstadt,AUT,,VIE,,VIE,,GRZ,,MST,,6.7666505508262915 
true,27.383301,89.516701,Paro,BTN,,PBH,,ZYL,,IXB,,PBH,,21.601397297719362 
true,27.633303,89.833303,Punakha,BTN,,PBH,,ZYL,,IXB,,PBH,,22.793202853274916 
true,19.665,97.206004,Loikaw,MMR,,HGN,,BKK,,LPT,,NYT,,29.38677893411039 
true,27.433296,89.916697,WangdueProdrang,BTN,,PBH,,ZYL,,IXB,,PBH,,22.69931396438603 
true,-3.166704,30.516697,Cankuzo,BDI,,BJM,,EBB,,BJM,,KME,,21.14220063386483 
true,-3.099996,30.162996,Karusi,BDI,,BJM,,EBB,,BJM,,KME,,19.991283967198164 
true,-3.931002,29.993005,Rutana,BDI,,BJM,,EBB,,BJM,,KME,,19.767756189420385 
true,-3.481002,30.243997,Ruyigi,BDI,,BJM,,EBB,,BJM,,KME,,20.12972841164261 
true,-3.083301,29.366704,Bubanza,BDI,,BJM,,EBB,,BJM,,KME,,18.22483952275372 
true,-2.899998,29.566702,Kayanza,BDI,,BJM,,EBB,,BJM,,KME,,19.179645078309274 
true,-4.133304,29.8,Makamba,BDI,,BJM,,EBB,,BJM,,KME,,19.974283967198165 
true,-2.912004,29.825002,Ngozi,BDI,,BJM,,EBB,,BJM,,KME,,19.54567285608705 
true,-2.584722,30.097222,Kirundo,BDI,,KGL,,EBB,,KGL,,KME,,18.670856146382103 
true,10.973997,-4.907996,Orodara,BFA,,BOY,,ACC,,BKO,,BOY,,17.120237017124296 
true,12.183333,-4.083333,Solenzo,BFA,,BOY,,ACC,,OUA,,BOY,,18.512653683790962 
true,12.728997,-3.860001,Nouna,BFA,,BOY,,ACC,,OUA,,BOY,,18.17968477441613 
true,12.455001,-3.464,Dedougou,BFA,,BOY,,ACC,,OUA,,BOY,,17.420406996638356 
true,14.450004,-0.233298,GoromGorom,BFA,,OUA,,LOS,,OUA,,BOY,,18.336934774416132 
true,14.099004,-1.627001,Djibo,BFA,,OUA,,ACC,,OUA,,BOY,,17.704573663305023 
true,13.068999,-3.069998,Tougan,BFA,,OUA,,ACC,,OUA,,BOY,,17.55962921886058 
true,12.063996,-1.333998,Kombissiri,BFA,,OUA,,ACC,,OUA,,BOY,,14.039379218860578 
true,12.576996,-1.293002,Ziniare,BFA,,OUA,,ACC,,OUA,,BOY,,13.955240329971689 
true,12.953997,-2.262996,Yako,BFA,,OUA,,ACC,,OUA,,BOY,,15.16971255219391 
true,12.333492,-2.466945,Reo,BFA,,OUA,,ACC,,OUA,,BOY,,15.584684774416132 
true,11.094003,-2.097999,Leo,BFA,,OUA,,ACC,,OUA,,BOY,,16.02482366330502 
true,11.554444,-1.773611,Sapouy,BFA,,OUA,,ACC,,OUA,,BOY,,14.988934774416133 
true,12.656997,-0.568998,Boulsa,BFA,,OUA,,ACC,,OUA,,BOY,,16.28496255219391 
true,12.242997,-0.611,Zorgo,BFA,,OUA,,ACC,,OUA,,BOY,,15.146184774416133 
true,12.177,-0.356004,Koupela,BFA,,OUA,,ACC,,OUA,,BOY,,15.622323663305021 
true,11.169,-1.134998,Po,BFA,,OUA,,ACC,,OUA,,BOY,,15.713573663305022 
true,11.662002,-1.064996,Manga,BFA,,OUA,,ACC,,OUA,,BOY,,14.98624032997169 
true,10.952001,-3.248,Diebougou,BFA,,BOY,,ACC,,OUA,,BOY,,18.24679257267985 
true,10.324998,-3.174002,Gaoua,BFA,,BOY,,ACC,,TML,,BOY,,19.157125906013185 
true,12.969,-0.137996,Bogande,BFA,,OUA,,LOS,,OUA,,BOY,,17.1761014410828 
true,14.033997,-0.027999,Dori,BFA,,OUA,,LOS,,OUA,,BOY,,17.08724032997169 
true,13.436412,0.530443,Sebba,BFA,,NIM,,LOS,,NIM,,BOY,,19.397041587430895 
true,12.077001,1.796005,Diapaga,BFA,,NIM,,LOS,,NIM,,COO,,16.010124920764227 
true,16.849998,97.616701,Pa-an,MMR,,MAQ,,BKK,,RGN,,CNX,,25.13038542389427 
true,22.650003,93.616705,Hakha,MMR,,AJL,,ZYL,,CGP,,AJL,,29.90175487227404 
true,20.781999,97.038001,Taunggyi,MMR,,HEH,,ZYL,,LPT,,HEH,,24.245995552862457 
true,21.879999,95.961997,Sagaing,MMR,,MDL,,ZYL,,LUM,,MDL,,24.431127513167045 
true,-3.260997,29.611999,Muramvya,BDI,,BJM,,EBB,,BJM,,KME,,18.373339522753717 
true,34.917003,33.635998,Larnaka,CYP,,LCA,,LCA,,ECN,,HFA,,9.572874470351744 
true,34.755915,32.422457,Paphos,CYP,,PFO,,PFO,,ECN,,HFA,,9.707351183112412 
true,8.433297,47.3167,Laascaanood,SOL,,GLK,,ADD,,ADE,,BBO,,31.5789109161328 
true,10.583298,47.333305,Ceerigaabo,SOL,,BSA,,ADD,,ADE,,BBO,,26.993143967852134 
true,1.645002,7.412004,SantoAntonio,STP,,TMS,,LOS,,TMS,,LBV,,16.54003304242654 
false,-9.109152,143.233723,Daru,PNG,DAU,DAU,,,,POM,,DAU,, 
true,31.902945,35.206209,Ramallah,PSE,,TLV,,TLV,,URY,,SDV,,10.596509782188955 
true,35.325999,33.333004,Kyrenia,CYN,,ECN,,LCA,,ECN,,HFA,,10.547457803685077 
true,9.657999,-68.589999,SanCarlos,VEN,,VLN,,POS,,BAQ,,CUR,,24.29718672822944 
true,10.335996,-68.745996,SanFelipe,VEN,,BRM,,POS,,BAQ,,CUR,,24.294881665286752 
true,9.900999,-67.354002,SanJuanDeLosMorros,VEN,,VLN,,POS,,GND,,CUR,,24.108381172673887 
true,11.033334,-63.883332,LaAsuncion,VEN,,PMV,,POS,,GND,,PMV,,20.75815535360809 
true,13.978998,45.574003,AlBayda,YEM,,ADE,,ADD,,ADE,,AXK,,19.36928481805787 
true,14.550003,46.800001,'Ataq,YEM,,AXK,,,,GXF,,AXK,,18.027120333773833 
true,15.420996,45.334,Marib,YEM,,SAH,,JED,,SAH,,AXK,,18.231447282740465 
true,16.329996,-86.518998,Roatan,HND,,RTB,,CUN,,RTB,,LCE,,19.92722650447358 
true,64.569503,-21.862322,Borgarnes,ISL,,RKV,,KEF,,FAE,,RKV,,8.820441527769834 
true,11.199996,-84.833297,SanCarlos,NIC,,FON,,,,LIR,,SJO,,24.079261644338523 
true,5.599998,-55.199996,Onverwacht,SUR,,PBM,,POS,,CAY,,PBM,,21.600368447160957 
true,39.750003,69.000004,Leninobod,TJK,,LBD,,TAS,,LBD,,DYU,,15.923059693598201 
true,5.796999,-55.481003,Groningen,SUR,,PBM,,POS,,OGL,,PBM,,22.659229558272067 
true,-22.030002,-60.609996,MariscalEstigarribia,PRY,,BYC,,,,ASU,,TJA,,31.917005250131997 
true,-25.387002,-57.14,Caacupe,PRY,,ASU,,,,ASU,,FMA,,24.561255250131996 
true,11.845998,-86.194997,Jinotepe,NIC,,MGA,,,,MGA,,TNO,,21.34945756549237 
