destination,route,length,stops
PKY,"PKY,CGK,KUL,LONDON",21.074606500389717,4
PLW,"PLW,BPN,SIN,LONDON",21.12922290363158,4
PNK,"PNK,BTH,SZB,PEN,HKT,DME,LONDON",19.322602519124853,7
TJQ,"TJQ,PGK,BTH,SZB,PEN,HKT,DME,LONDON",19.347755461455467,8
TNJ,"TNJ,CGK,KUL,LONDON",20.91031798223022,4
TTE,"TTE,MDC,SIN,LONDON",22.47962607439992,4
MKQ,"MKQ,DJJ,MKW,SOQ,MDC,SIN,LONDON",26.12408572128412,7
MKW,"MKW,SOQ,MDC,SIN,LONDON",23.784513266933914,5
TIM,"TIM,UPG,SIN,LONDON",24.446045094480237,4
KOE,"KOE,LOP,SIN,LONDON",22.446257948873058,4
LBJ,"LBJ,DPS,BKK,LONDON",21.748844455303864,4
TMC,"TMC,DPS,BKK,LONDON",21.63845132305322,4
ENE,"ENE,LBJ,DPS,BKK,LONDON",22.080298886402993,5
GTO,"GTO,MDC,SIN,LONDON",22.425764519456834,4
KDI,"KDI,UPG,SIN,LONDON",21.802975650899057,4
SOQ,"SOQ,MDC,SIN,LONDON",23.24191466321006,4
KUH,"KUH,CTS,UUS,KHV,YKS,LED,LONDON",16.25750079041475,7
MYJ,"MYJ,ICN,LONDON",15.912143280140254,3
AGM,"AGM,KUS,GOH,KEF,LONDON",6.699071613687318,5
KUS,"KUS,GOH,KEF,LONDON",6.659732707400057,4
CNP,"CNP,KUS,GOH,KEF,LONDON",8.036808378065357,5
OBY,"OBY,CNP,KUS,GOH,KEF,LONDON",8.100906789909187,6
SFJ,"SFJ,GOH,KEF,LONDON",6.018082084419214,4
GOH,"GOH,KEF,LONDON",5.488922149131286,3
JAV,"JAV,GOH,KEF,LONDON",6.424727015553332,4
JFR,"JFR,GOH,KEF,LONDON",5.930021968217638,4
JHS,"JHS,GOH,KEF,LONDON",6.024029895283517,4
JSU,"JSU,GOH,KEF,LONDON",5.7362091010496075,4
UAK,"UAK,GOH,KEF,LONDON",6.261741856265887,4
JEG,"JEG,JHS,GOH,KEF,LONDON",6.355256879655689,5
JQA,"JQA,JAV,GOH,KEF,LONDON",6.721587686451736,5
JUV,"JUV,JAV,GOH,KEF,LONDON",7.150815623730184,5
JJU,"JJU,UAK,GOH,KEF,LONDON",6.36044957263382,5
JNN,"JNN,JJU,UAK,GOH,KEF,LONDON",6.489714697046278,6
JNS,"JNS,UAK,GOH,KEF,LONDON",6.334298737872022,5
LLU,"LLU,JJU,UAK,GOH,KEF,LONDON",6.4225758484109345,6
UMD,"UMD,JQA,JAV,GOH,KEF,LONDON",12.38459261328016,6
NAQ,"NAQ,JUV,JAV,GOH,KEF,LONDON",8.220368836753133,6
THU,"THU,NAQ,JUV,JAV,GOH,KEF,LONDON",8.400078841711467,7
KSO,"KSO,ATH,LONDON",4.643810751543602,3
KZI,"KZI,ATH,LONDON",4.571903679769541,3
ACI,"ACI,GCI,LONDON",0.5365423211776705,3
IQN,"IQN,LHW,URC,TSE,LONDON",13.675545904874479,5
YZY,"YZY,LHW,URC,TSE,LONDON",27.948626446001672,5
KLL,"KLL,AKN,ANC,SEA,LONDON",17.567480664900092,5
PIP,"PIP,AKN,ANC,SEA,LONDON",17.702970636410377,5
WSN,"WSN,AKN,ANC,SEA,LONDON",17.51582451132355,5
KFP,"KFP,CDB,ANC,SEA,LONDON",18.46771312336473,5
KVC,"KVC,CDB,ANC,SEA,LONDON",18.420591210815672,5
NLG,"NLG,CDB,ANC,SEA,LONDON",18.590322182996108,5
EGX,"EGX,AKN,ANC,SEA,LONDON",17.596600198175125,5
IGG,"IGG,AKN,ANC,SEA,LONDON",17.621030258964876,5
KCL,"KCL,KCQ,KPV,AKN,ANC,SEA,LONDON",18.155827507658955,7
KCQ,"KCQ,KPV,AKN,ANC,SEA,LONDON",18.128932317904148,6
KPV,"KPV,AKN,ANC,SEA,LONDON",18.05305688003058,5
PTH,"PTH,AKN,ANC,SEA,LONDON",17.855172540808393,5
AIT,"AIT,RAR,LAX,LONDON",27.599164225303625,4
AIU,"AIU,RAR,LAX,LONDON",27.531019555161677,4
RAR,"RAR,LAX,LONDON",27.159548649572358,3
MGS,"MGS,RAR,LAX,LONDON",27.511410686334205,4
MOI,"MOI,RAR,LAX,LONDON",27.603066023680128,4
MUK,"MUK,RAR,LAX,LONDON",27.629756051083184,4
CJC,"CJC,ANF,IQQ,VVI,MAD,LONDON",19.150200177727438,6
LSC,"LSC,ANF,IQQ,VVI,MAD,LONDON",20.039926167770215,6
ARI,"ARI,LPB,VVI,MAD,LONDON",18.377639319734726,5
BBA,"BBA,SCL,MAD,LONDON",22.275718460245717,4
ZAL,"ZAL,SCL,MAD,LONDON",21.16033895438799,4
ZCO,"ZCO,SCL,MAD,LONDON",20.98506056664374,4
CPO,"CPO,CJC,ANF,IQQ,VVI,MAD,LONDON",20.004647199579807,7
RUA,"RUA,EBB,LONDON",11.455714720249407,3
ITO,"ITO,OGG,YVR,LONDON",20.121628229281022,4
LNY,"LNY,OGG,YVR,LONDON",19.88977087814151,4
MKK,"MKK,OGG,YVR,LONDON",19.921579670317552,4
PPG,"PPG,HNL,YVR,LONDON",26.888202229208247,4
MMB,"MMB,CTS,UUS,KHV,YKS,LED,LONDON",16.30564384965413,7
OBO,"OBO,HND,LONDON",17.391022941442703,3
PRI,"PRI,SEZ,FRA,LONDON",13.758809557256011,4
LCX,"LCX,SHA,PEK,LONDON",16.63632714090007,4
YNY,"YNY,PVG,LONDON",17.042466901219232,3
OST,"OST,LGG,LIL,NTE,LONDON",2.2731354476512733,5
BLE,"BLE,GOT,LONDON",2.364242310272236,3
ORB,"ORB,MMX,LONDON",2.38730139459458,3
OSD,"OSD,ARN,LONDON",3.1462269833970247,3
WEF,"WEF,PEK,LONDON",14.30974381555691,3
SID,"SID,LONDON",7.252763731590916,2
YGH,"YGH,YVQ,YZF,YEG,LONDON",14.40845714716268,5
ZFN,"ZFN,YWJ,YZF,YEG,LONDON",14.276362190987006,5
YWJ,"YWJ,YZF,YEG,LONDON",14.07207600216918,4
AZN,"AZN,TAS,LONDON",9.18882937617139,3
UGC,"UGC,DME,LONDON",7.986346586315701,3
TMJ,"TMJ,DME,LONDON",9.204333780044305,3
BVV,"BVV,UUS,KHV,YKS,LED,LONDON",15.870313229723326,6
UUS,"UUS,KHV,YKS,LED,LONDON",15.140384262484407,5
DEE,"DEE,UUS,KHV,YKS,LED,LONDON",15.848039424479833,6
OHH,"OHH,KHV,YKS,LED,LONDON",15.453241232232758,5
KLW,"KLW,KTN,SEA,LONDON",14.804241856130155,4
BHV,"BHV,ISB,LONDON",10.920097257556288,3
UET,"UET,MHD,IST,LONDON",10.29100113579986,4
LYP,"LYP,KHI,LONDON",12.085189509936189,3
MLN,"MLN,LEI,LONDON",3.0368637780956877,3
OVD,"OVD,LONDON",1.6355804259550961,2
EAS,"EAS,BCN,LONDON",2.5748625270277277,3
LEN,"LEN,BCN,LONDON",3.013996614315552,3
RGS,"RGS,BCN,LONDON",2.7327991300649273,3
SLM,"SLM,BCN,LONDON",2.981598231240656,3
ILD,"ILD,PMI,LONDON",2.7624173223694624,3
RJL,"RJL,MAD,LONDON",2.4876717342770753,3
ATD,"ATD,HIR,POM,NRT,LONDON",26.984031905070157,5
BNY,"BNY,HIR,POM,NRT,LONDON",27.131505412096715,5
RNL,"RNL,HIR,POM,NRT,LONDON",27.171393165628338,5
CHY,"CHY,HIR,POM,NRT,LONDON",27.62013486650216,5
GZO,"GZO,HIR,POM,NRT,LONDON",27.41539658446971,5
EGM,"EGM,HIR,POM,NRT,LONDON",27.209842260814078,5
RBV,"RBV,HIR,POM,NRT,LONDON",27.280730432342327,5
VAO,"VAO,HIR,POM,NRT,LONDON",27.199985612040734,5
FRE,"FRE,HIR,POM,NRT,LONDON",27.04101174356533,5
MUA,"MUA,HIR,POM,NRT,LONDON",27.33144608147954,5
IRA,"IRA,HIR,POM,NRT,LONDON",27.16719512743915,5
KGE,"KGE,HIR,POM,NRT,LONDON",27.37785652524512,5
NNB,"NNB,HIR,POM,NRT,LONDON",27.29184745757984,5
RNA,"RNA,HIR,POM,NRT,LONDON",27.141495063267026,5
RUS,"RUS,HIR,POM,NRT,LONDON",26.943169533969662,5
SCZ,"SCZ,HIR,POM,NRT,LONDON",27.855512491551146,5
OMO,"OMO,BGY,LONDON",2.8056361867745827,3
SSH,"SSH,LONDON",6.497210408169131,2
PKN,"PKN,KTG,PNK,BTH,SZB,PEN,HKT,DME,LONDON",20.005155463343602,9
WMX,"WMX,DJJ,MKW,SOQ,MDC,SIN,LONDON",25.42637014881089,7
KTG,"KTG,PNK,BTH,SZB,PEN,HKT,DME,LONDON",19.648286609828798,8
LUV,"LUV,AMQ,UPG,SIN,LONDON",23.770967752969483,5
ABA,"ABA,SVO,LONDON",9.792498695949504,3
BQS,"BQS,DME,LONDON",13.566033572352769,3
OMS,"OMS,LED,LONDON",7.819961163725951,3
ISC,"ISC,NQY,LONDON",0.7579472871395475,3
GDX,"GDX,YKS,LED,LONDON",13.4941729265028,4
KYZ,"KYZ,IKT,KJA,LED,LONDON",12.051677523011307,5
UUD,"UUD,KJA,LED,LONDON",11.244449505393398,4
LEQ,"LEQ,ISC,NQY,LONDON",0.8411016038604096,4
SLY,"SLY,DME,LONDON",7.486806246343686,3
KHD,"KHD,THR,TBZ,IST,LONDON",8.223630472965727,5
XBJ,"XBJ,THR,TBZ,IST,LONDON",8.922886836363931,5
AAN,"AAN,PEW,KBL,GYD,LONDON",13.180167433407048,5
ASM,"ASM,CAI,LONDON",8.915857367464113,3
HFA,"HFA,ETH,TLV,LONDON",7.033279613060369,4
KVD,"KVD,IST,LONDON",6.632278662732932,3
YSM,"YSM,YEG,LONDON",12.600744350903772,3
YPY,"YPY,YMM,YEG,LONDON",12.406601304233119,4
EGN,"EGN,KRT,CAI,LONDON",10.43615856842635,4
ELF,"ELF,KRT,CAI,LONDON",9.932271524025513,4
UYL,"UYL,KRT,CAI,LONDON",10.101182786081132,4
AGN,"AGN,JNU,SEA,LONDON",15.425976426733602,4
TKE,"TKE,JNU,SEA,LONDON",15.391993488310108,4
ELV,"ELV,JNU,SEA,LONDON",15.443317237269378,4
GST,"GST,JNU,SEA,LONDON",15.378797450738919,4
HNH,"HNH,JNU,SEA,LONDON",15.362622809802346,4
HNS,"HNS,JNU,SEA,LONDON",15.456371476563469,4
SGY,"SGY,JNU,SEA,LONDON",15.484890710235899,4
PEC,"PEC,JNU,SEA,LONDON",15.446619155251451,4
RDN,"RDN,SZB,PEN,HKT,DME,LONDON",18.26860836743725,6
LXR,"LXR,LONDON",6.672934211062034,2
BNX,"BNX,ZRH,LONDON",2.525873870650713,3
CXH,"CXH,YWH,LKE,SEA,LONDON",13.22789579401057,5
YWH,"YWH,LKE,SEA,LONDON",13.063850500698454,4
BFN,"BFN,JNB,LONDON",15.764474632493064,3
HLA,"HLA,DUR,JNB,LONDON",16.863476161645032,4
GRJ,"GRJ,CPT,LONDON",16.7231451914711,3
AOJ,"AOJ,CTS,UUS,KHV,YKS,LED,LONDON",16.3172014968474,7
NKM,"NKM,KIJ,HRB,NZH,KJA,LED,LONDON",16.62716144764155,7
MMJ,"MMJ,FUK,ICN,LONDON",16.925507691004903,4
GAJ,"GAJ,HND,LONDON",16.508926503264462,3
HNA,"HNA,CTS,UUS,KHV,YKS,LED,LONDON",16.53957044767051,7
KCZ,"KCZ,ITM,MYJ,ICN,LONDON",16.722818277352584,5
KMJ,"KMJ,ICN,LONDON",15.841483934143389,3
AGT,"AGT,GRU,LONDON",17.241736779755783,3
RIG,"RIG,POA,GRU,LONDON",17.641824599767784,4
ASJ,"ASJ,ITM,MYJ,ICN,LONDON",17.85122989029513,5
AXT,"AXT,CTS,UUS,KHV,YKS,LED,LONDON",16.53505586850493,7
IZO,"IZO,HND,LONDON",17.01159474394176,3
MSJ,"MSJ,HND,LONDON",16.954021914337947,3
SHM,"SHM,HND,LONDON",16.73078500819823,3
TKS,"TKS,HND,LONDON",16.801285818291838,3
UBJ,"UBJ,ICN,LONDON",15.733077179026502,3
DUD,"DUD,BNE,TPE,AMS,LONDON",31.863216549328627,5
AVV,"AVV,SYD,HKG,LONDON",29.620052314095805,4
AYQ,"AYQ,ASP,DRW,MNL,LONDON",25.972020725760444,5
HBA,"HBA,MEL,BKK,LONDON",29.19913672602825,4
HTI,"HTI,CNS,HKG,LONDON",26.171722214509387,4
LST,"LST,MEL,BKK,LONDON",28.96414151584358,4
MKY,"MKY,TSV,CNS,HKG,LONDON",26.341410634589188,5
NTL,"NTL,SYD,HKG,LONDON",28.599414204405594,4
PPP,"PPP,BNE,TPE,AMS,LONDON",29.10205585483821,5
BNK,"BNK,SYD,HKG,LONDON",29.38055811072323,4
MCY,"MCY,SYD,HKG,LONDON",29.75560883372524,4
FKQ,"FKQ,AMQ,UPG,SIN,LONDON",23.627121436614054,5
NBX,"NBX,AMQ,UPG,SIN,LONDON",24.212003833881308,5
KBU,"KBU,BDJ,PKN,KTG,PNK,BTH,SZB,PEN,HKT,DME,LONDON",20.85385384649964,11
NTX,"NTX,BTH,SZB,PEN,HKT,DME,LONDON",19.25944443008354,7
BXB,"BXB,SOQ,MDC,SIN,LONDON",23.764299171164783,5
MOF,"MOF,DPS,BKK,LONDON",22.177564651859264,4
WGP,"WGP,DPS,BKK,LONDON",21.83700402440103,4
KNG,"KNG,AMQ,UPG,SIN,LONDON",23.87734944673993,5
LUW,"LUW,UPG,SIN,LONDON",22.197638507797315,4
NAH,"NAH,MDC,SIN,LONDON",22.416432421278678,4
MJU,"MJU,UPG,SIN,LONDON",21.712834578956148,4
PSJ,"PSJ,UPG,SIN,LONDON",21.949229256567488,4
PUM,"PUM,UPG,SIN,LONDON",21.65788294332845,4
BBO,"BBO,JIB,CDG,LONDON",10.289310634518797,4
BSA,"BSA,BBO,JIB,CDG,LONDON",11.072707363294949,5
GLK,"GLK,BSA,BBO,JIB,CDG,LONDON",11.961494249466131,6
YAG,"YAG,YQT,YYZ,LONDON",11.542583925412561,4
YQK,"YQK,YHD,YQT,YYZ,LONDON",11.723739106455719,5
YFO,"YFO,YWG,YUL,LONDON",12.741751774014848,4
YQD,"YQD,YWG,YUL,LONDON",12.59676666963422,4
YHD,"YHD,YQT,YYZ,LONDON",11.5299659290237,4
YRL,"YRL,YXL,YQT,YYZ,LONDON",11.767539456730557,5
YXL,"YXL,YQT,YYZ,LONDON",11.483781648652208,4
YYU,"YYU,YTS,YTZ,YOW,LONDON",10.65446493114547,5
CAP,"CAP,PAP,SDQ,PUJ,LONDON",12.386187696638997,5
XSC,"XSC,PLS,POP,PUJ,LONDON",12.534893125386036,5
HYG,"HYG,KTN,SEA,LONDON",14.776091145519645,4
KCC,"KCC,KTN,SEA,LONDON",14.82440672432419,4
WWP,"WWP,KCC,KTN,SEA,LONDON",14.859640205898206,5
KPB,"KPB,KTN,SEA,LONDON",14.926372985345282,4
PPV,"PPV,KTN,SEA,LONDON",14.922564350860908,4
AHN,"AHN,BNA,YYZ,LONDON",11.884616794805488,4
MKL,"MKL,BNA,YYZ,LONDON",11.585431740356437,4
IPL,"IPL,SAN,LONDON",14.929957741343872,3
ELD,"ELD,MEM,CVG,YYZ,LONDON",12.253779295378529,5
HOT,"HOT,MEM,CVG,YYZ,LONDON",12.18941763295974,5
HRO,"HRO,MEM,CVG,YYZ,LONDON",12.232294136672028,5
SLN,"SLN,MCI,ORD,LONDON",12.08762083063013,4
OTH,"OTH,PDX,YYC,LONDON",13.616376375273907,4
PDT,"PDT,PDX,YYC,LONDON",13.645773965878908,4
KOS,"KOS,REP,BKK,LONDON",17.031519913628287,4
HGN,"HGN,CNX,RGN,DAC,LONDON",15.778214989970886,5
PYY,"PYY,CNX,RGN,DAC,LONDON",15.72391166983385,5
PBH,"PBH,KTM,DEL,LONDON",13.236647297719362,4
PWQ,"PWQ,DME,LONDON",8.4986780847058,3
HIN,"HIN,GMP,PEK,LONDON",15.615553254197756,4
KUV,"KUV,CJU,PEK,LONDON",15.925223017712211,4
KWJ,"KWJ,GMP,PEK,LONDON",15.570275632959751,4
RSU,"RSU,GMP,PEK,LONDON",15.63784929322597,4
USN,"USN,GMP,PEK,LONDON",15.646671821389923,4
WJU,"WJU,CJU,PEK,LONDON",16.242094715398924,4
KPO,"KPO,GMP,PEK,LONDON",15.606485903969137,4
LPI,"LPI,AMS,LONDON",2.2141846321505616,3
NAY,"NAY,NZH,KJA,LED,LONDON",14.263349225063084,5
FUO,"FUO,NAY,NZH,KJA,LED,LONDON",17.387059634187846,6
ILI,"ILI,ANC,SEA,LONDON",17.230307727698413,4
APL,"APL,NBO,LONDON",13.994465617027156,3
POL,"POL,NBO,LONDON",13.664177886216276,3
MWZ,"MWZ,NBO,LONDON",12.172201148904554,3
CYB,"CYB,MIA,LONDON",12.989349005931718,3
LYB,"LYB,CYB,MIA,LONDON",13.026018358123707,4
LCE,"LCE,RTB,MIA,LONDON",14.036822700999318,4
NDB,"NDB,LPA,LONDON",6.172533515708752,3
CIX,"CIX,LIM,CCS,PMV,GND,UVF,LONDON",18.359435829338913,7
CJA,"CJA,LIM,CCS,PMV,GND,UVF,LONDON",18.209034059059192,7
IPC,"IPC,SCL,MAD,LONDON",26.205194397796134,4
PIU,"PIU,LIM,CCS,PMV,GND,UVF,LONDON",18.686593822290156,7
TBP,"TBP,LIM,CCS,PMV,GND,UVF,LONDON",18.950032393832892,7
TCQ,"TCQ,AQP,LPB,VVI,MAD,LONDON",18.864372950118177,6
TRU,"TRU,LIM,CCS,PMV,GND,UVF,LONDON",18.08582654811338,7
MPN,"MPN,RGL,CRD,REL,EZE,LONDON",23.313846140623305,6
ZOS,"ZOS,SCL,MAD,LONDON",21.330646350323494,4
ANG,"ANG,FSC,NCE,LONDON",3.6379368684003666,4
BVC,"BVC,LONDON",7.352606804146487,2
BFS,"BFS,LONDON",0.8699865446016604,2
GOJ,"GOJ,SVO,LONDON",4.827599347274302,3
LWO,"LWO,DTM,LONDON",2.8628129185816458,3
SBZ,"SBZ,VIE,LONDON",3.1619619742784346,3
OGL,"OGL,BGI,LONDON",12.452229414814086,3
SVD,"SVD,BGI,LONDON",11.57382458304888,3
EOI,"EOI,KOI,ABZ,LONDON",1.447067930305143,4
NDY,"NDY,KOI,ABZ,LONDON",1.4646756456079784,4
NRL,"NRL,KOI,ABZ,LONDON",1.4902176859643899,4
PPW,"PPW,KOI,ABZ,LONDON",1.4751100339820307,4
SOY,"SOY,KOI,ABZ,LONDON",1.4465009616897515,4
WRY,"WRY,KOI,ABZ,LONDON",1.4749747624844733,4
GHT,"GHT,TIP,LONDON",5.4229488408543,3
LAQ,"LAQ,TUN,LONDON",4.992614283618405,3
LTD,"LTD,TIP,LONDON",4.662889485822934,3
QUB,"QUB,TIP,LONDON",5.07750524936713,3
SRX,"SRX,TUN,LONDON",4.507787187916249,3
CNM,"CNM,ABQ,MSP,LONDON",13.98620516585167,4
LAM,"LAM,ABQ,MSP,LONDON",13.532229193893203,4
LNS,"LNS,IAD,LONDON",10.115618350244231,3
VCT,"VCT,IAH,LONDON",13.272421332091959,3
OLA,"OLA,OSL,LONDON",2.6577679889820156,3
VDB,"VDB,OSL,LONDON",2.2196913056457097,3
ASW,"ASW,CAI,LONDON",7.049850323316377,3
DHB,"DHB,RCE,FBS,LKE,SEA,LONDON",13.096785013629392,6
RCE,"RCE,FBS,LKE,SEA,LONDON",13.077848036436016,5
WSX,"WSX,DHB,RCE,FBS,LKE,SEA,LONDON",13.103301544210579,7
FBS,"FBS,LKE,SEA,LONDON",13.055250475009643,4
LKE,"LKE,SEA,LONDON",12.86756667360973,3
LPS,"LPS,WSX,DHB,RCE,FBS,LKE,SEA,LONDON",13.128178614192734,8
ORX,"ORX,STM,BEL,CAY,ORY,LONDON",15.196159108180073,6
BVS,"BVS,BEL,CAY,ORY,LONDON",14.152177029942631,5
OZH,"OZH,IEV,LONDON",4.331785763697541,3
UDJ,"UDJ,IEV,LONDON",4.615191870210944,3
ANM,"ANM,WMN,SVB,DIE,DZA,ORY,LONDON",15.49939685978854,7
TMM,"TMM,TNR,CDG,LONDON",15.52151115359069,4
WMN,"WMN,SVB,DIE,DZA,ORY,LONDON",15.360344450209263,6
DIE,"DIE,DZA,ORY,LONDON",14.737332560888564,4
NOS,"NOS,DZA,ORY,LONDON",14.56270552796413,4
SVB,"SVB,DIE,DZA,ORY,LONDON",15.128717887478953,5
MJN,"MJN,DZA,ORY,LONDON",14.57127726694494,4
FTU,"FTU,TNR,CDG,LONDON",16.32188834111102,4
TLE,"TLE,TNR,CDG,LONDON",16.230718752952924,4
MOQ,"MOQ,TNR,CDG,LONDON",15.778875191744165,4
SMS,"SMS,TNR,CDG,LONDON",15.680786925025702,4
WMR,"WMR,TMM,TNR,CDG,LONDON",15.888347610292819,5
KAN,"KAN,ABV,LONDON",8.574397817608647,3
BBN,"BBN,MYY,MZV,BWN,BKK,LONDON",19.62996789567426,6
MUR,"MUR,MYY,MZV,BWN,BKK,LONDON",19.400840621212307,6
KUD,"KUD,BKI,CAN,LONDON",19.317611862836234,4
LDU,"LDU,BKI,CAN,LONDON",19.536317213245216,4
LWY,"LWY,BKI,CAN,LONDON",19.318703651506,4
BKM,"BKM,LWY,BKI,CAN,LONDON",19.485471404922716,5
MKM,"MKM,KCH,PEN,HKT,DME,LONDON",19.65302224921411,6
TGC,"TGC,KCH,PEN,HKT,DME,LONDON",19.441715630750792,6
LBP,"LBP,MUR,MYY,MZV,BWN,BKK,LONDON",19.679530718234748,7
LGL,"LGL,MYY,MZV,BWN,BKK,LONDON",19.60623000862583,6
LKH,"LKH,MYY,MZV,BWN,BKK,LONDON",19.573254895379225,6
LMN,"LMN,MYY,MZV,BWN,BKK,LONDON",19.542838908499615,6
ODN,"ODN,MYY,MZV,BWN,BKK,LONDON",19.5406013675216,6
DIL,"DIL,SIN,LONDON",22.507201755373032,3
RRG,"RRG,MRU,LONDON",17.30254532378422,3
ELS,"ELS,JNB,LONDON",16.41075393577027,3
YGX,"YGX,YWG,YUL,LONDON",12.952533073469652,4
BYN,"BYN,ULN,SVO,LONDON",12.719778253861133,4
LTI,"LTI,BYN,ULN,SVO,LONDON",13.295352996803867,5
HVD,"HVD,ULN,SVO,LONDON",13.771070615123083,4
DLZ,"DLZ,ULN,SVO,LONDON",12.736821149658557,4
ABS,"ABS,ASW,CAI,LONDON",7.409053822162196,4
KGT,"KGT,CTU,LONDON",14.185558447042078,3
GOQ,"GOQ,XNN,URC,TSE,LONDON",13.435832059662317,5
NGQ,"NGQ,KHG,URC,TSE,LONDON",13.656597586353836,5
NYT,"NYT,KMG,CTU,LONDON",16.417945600777053,4
YUS,"YUS,XNN,URC,TSE,LONDON",13.858134793164961,5
JHM,"JHM,HNL,YVR,LONDON",20.109630295878013,4
HNM,"HNM,OGG,YVR,LONDON",19.871679105883324,4
MUE,"MUE,OGG,YVR,LONDON",20.00969248825611,4
JBQ,"JBQ,PAP,SDQ,PUJ,LONDON",12.57709359608939,5
AUY,"AUY,TAH,VLI,NOU,NRT,LONDON",29.016397383795148,6
TAH,"TAH,VLI,NOU,NRT,LONDON",28.841052828480898,5
AWD,"AWD,TAH,VLI,NOU,NRT,LONDON",28.918707923173933,6
FTA,"FTA,TAH,VLI,NOU,NRT,LONDON",29.017535825954106,6
SON,"SON,VLI,NOU,NRT,LONDON",28.930102029238956,5
CCV,"CCV,VLI,NOU,NRT,LONDON",28.75387291598063,5
LNB,"LNB,VLI,NOU,NRT,LONDON",28.68756911867449,5
NUS,"NUS,VLI,NOU,NRT,LONDON",28.820479679075355,5
ULB,"ULB,VLI,NOU,NRT,LONDON",28.73225417207984,5
DLY,"DLY,VLI,NOU,NRT,LONDON",28.710697671226512,5
IPA,"IPA,VLI,NOU,NRT,LONDON",28.758196236275705,5
EAE,"EAE,VLI,NOU,NRT,LONDON",28.591898297599204,5
LNE,"LNE,VLI,NOU,NRT,LONDON",28.819801236710898,5
LOD,"LOD,LNE,VLI,NOU,NRT,LONDON",28.929653709330086,6
LPM,"LPM,VLI,NOU,NRT,LONDON",28.72595646828305,5
MTV,"MTV,ZGU,SON,VLI,NOU,NRT,LONDON",29.282267631514237,7
SLH,"SLH,SON,VLI,NOU,NRT,LONDON",29.241739577118018,6
TOH,"TOH,ZGU,SON,VLI,NOU,NRT,LONDON",29.41497136760574,7
ZGU,"ZGU,SON,VLI,NOU,NRT,LONDON",29.177508704280495,6
MWF,"MWF,SON,VLI,NOU,NRT,LONDON",29.110609955879955,6
NOU,"NOU,NRT,LONDON",27.599001950444745,3
SWJ,"SWJ,VLI,NOU,NRT,LONDON",28.751372359345105,5
PBJ,"PBJ,VLI,NOU,NRT,LONDON",28.712790568748616,5
SSR,"SSR,SON,VLI,NOU,NRT,LONDON",29.096719467399765,6
WLH,"WLH,SON,VLI,NOU,NRT,LONDON",29.016025922261825,6
TGH,"TGH,VLI,NOU,NRT,LONDON",28.63422686054694,5
VLS,"VLS,VLI,NOU,NRT,LONDON",28.64824342236495,5
SHB,"SHB,CTS,UUS,KHV,YKS,LED,LONDON",16.380455512051423,7
WKJ,"WKJ,CTS,UUS,KHV,YKS,LED,LONDON",16.40193695976986,7
FUJ,"FUJ,NGS,ICN,LONDON",15.922337285860893,4
TSJ,"TSJ,FUK,ICN,LONDON",15.908862159978451,4
HAC,"HAC,HND,LONDON",16.423465333927822,3
IWJ,"IWJ,HND,LONDON",17.193468922742998,3
MBE,"MBE,HND,LONDON",17.67302190059568,3
NTQ,"NTQ,HND,LONDON",16.50150495848525,3
OIM,"OIM,HND,LONDON",16.128023172620185,3
ONJ,"ONJ,HND,LONDON",16.835954579727844,3
SYO,"SYO,HND,LONDON",16.57593326784374,3
TTJ,"TTJ,HND,LONDON",16.81812860476757,3
IKI,"IKI,NGS,ICN,LONDON",15.90314391309514,4
CFC,"CFC,CWB,GRU,LONDON",16.754663011293687,4
JCB,"JCB,CFC,CWB,GRU,LONDON",16.87155525323166,5
GPB,"GPB,CWB,GRU,LONDON",16.76118940547908,4
ERM,"ERM,JCB,CFC,CWB,GRU,LONDON",17.02697994929682,6
GEL,"GEL,POA,GRU,LONDON",17.803621491529192,4
SRA,"SRA,POA,GRU,LONDON",17.890576824053532,4
URG,"URG,RIA,POA,GRU,LONDON",18.170897174694566,5
ACY,"ACY,BOS,LONDON",9.473217715025738,3
LBE,"LBE,MYR,BOS,LONDON",11.942640365235533,4
SKZ,"SKZ,KHI,LONDON",11.143484224921846,3
GMZ,"GMZ,TFN,SCQ,LONDON",4.977637505955691,4
VDE,"VDE,TFN,SCQ,LONDON",5.093462173864399,4
UEO,"UEO,OKA,PEK,LONDON",16.819939088944903,4
AEY,"AEY,RKV,GOH,KEF,LONDON",8.2847532908389,5
RKV,"RKV,GOH,KEF,LONDON",7.869082712055588,4
EGS,"EGS,RKV,GOH,KEF,LONDON",8.502681397585956,5
IFJ,"IFJ,RKV,GOH,KEF,LONDON",8.238348266626268,5
BHE,"BHE,AKL,NRT,LONDON",31.545282080643716,4
GIS,"GIS,AKL,NRT,LONDON",31.2572374262773,4
HLZ,"HLZ,AKL,NRT,LONDON",30.87692377080618,4
KAT,"KAT,AKL,NRT,LONDON",31.123244915041923,4
KKE,"KKE,AKL,NRT,LONDON",31.048252916420033,4
NPE,"NPE,AKL,NRT,LONDON",31.24580430486474,4
NPL,"NPL,AKL,NRT,LONDON",31.08042550401489,4
NSN,"NSN,AKL,NRT,LONDON",31.525507788463457,4
PMR,"PMR,AKL,NRT,LONDON",31.324427968179315,4
PPQ,"PPQ,AKL,NRT,LONDON",31.421749925797872,4
ROT,"ROT,AKL,NRT,LONDON",31.002137537313445,4
